Id,OptionType,Strike,Spot,TimeToExpiry,RiskfreeRate,MarketFearIndex,BuySellRatio,OptionPrice
8487,Put,150,64.41251544,0.359944042,5.7581932,57.47323706,3.540737596,83.84339671
8488,Put,110,66.48982158,1.998874242,2.7089364,34.24346205,1.730570391,42.41794268
8489,Put,60,128.9229339,0.314475583,5.7609704,10.38891561,2.962919478,5.35E-10
8490,Call,140,146.6510615,1.201687835,5.5634527,88.74578888,2.035554947,32.89064676
8491,Put,50,59.6430163,0.831743804,4.5976337,45.74451474,0.277206625,0.133964084
8492,Put,50,79.13542547,1.921503009,2.7275415,3.801844745,3.962774894,0.463624105
8493,Call,70,126.5774449,0.597117517,5.7374318,39.53629092,2.281184039,54.77036762
8494,Put,90,112.5796229,0.571827313,5.8539339,68.46417208,2.095090778,5.388518659
8495,Call,110,127.3142582,1.570029419,2.0701074,86.82371843,0.763850015,27.30035437
8496,Call,130,54.00990818,1.608909812,3.6780131,16.93835884,2.994036271,0.017291462
8497,Put,120,51.68021002,1.256611599,4.076373,8.552400548,2.580320104,64.9085245
8498,Put,120,78.4833389,1.737937592,2.10467,44.11148645,2.387651065,43.44831333
8499,Put,130,118.2131031,1.616660532,4.8450492,21.02772821,3.611992444,24.52780814
8500,Put,140,122.0448947,1.223167958,4.7196114,73.49954925,0.563370678,22.51951335
8501,Call,140,71.36478318,0.427306266,4.7387572,41.24367247,0.397165098,4.09E-15
8502,Call,80,58.28567837,1.73725874,3.7134763,7.619493384,3.516533343,1.885468078
8503,Put,70,107.7402618,1.175579357,2.9815686,93.92872941,1.454603245,3.569071836
8504,Put,50,59.07409241,0.623638437,2.7475991,60.10177681,1.62980164,2.447884454
8505,Put,80,99.4775096,0.312447367,2.6336858,49.58800334,1.886569745,1.170873058
8506,Put,100,71.70184182,1.303399211,4.8759142,12.27593098,1.630135933,26.82994744
8507,Call,60,102.1191613,1.952086639,4.8240954,2.956064721,1.099925134,38.33504337
8508,Put,50,87.59787003,1.656180485,5.0662338,80.2887574,1.919713246,3.577684146
8509,Call,100,74.19590925,1.837104823,3.4850033,63.10830143,1.99482327,9.36623593
8510,Call,110,53.94801536,1.630069502,4.7828086,73.51741956,0.481907857,0.032504262
8511,Call,100,128.4147956,1.155851698,4.0614416,7.467160995,1.482347332,27.53703922
8512,Put,130,72.88254921,0.428244876,2.3420243,64.31195241,1.294078869,56.56877375
8513,Call,130,70.1777468,0.559395472,5.1769758,69.71944949,2.03979217,0.275027393
8514,Put,100,106.6809422,1.521225168,2.7696464,12.88131177,3.485364257,8.652674724
8515,Call,120,58.04376387,1.654392158,2.1833456,51.97015587,3.811682628,2.676358035
8516,Put,140,144.2293702,1.631139633,4.7427449,26.73743454,3.216083364,17.63401472
8517,Call,90,126.6359101,0.789225973,4.4553427,65.4913015,1.000900095,36.33086005
8518,Put,130,77.36607097,1.432348327,3.8283851,14.76671391,3.905288863,50.93894301
8519,Call,60,132.104734,0.652867899,5.9001688,26.29952409,0.710831554,69.38005215
8520,Put,150,95.97129301,0.428818492,4.3550521,82.98003965,0.951924289,53.17008914
8521,Call,120,133.3573622,1.496278568,4.786573,5.620643533,1.042505695,14.49336344
8522,Call,130,123.6874888,1.699685286,4.8877927,60.07220098,2.482459846,25.991666
8523,Put,50,140.7555551,0.295667676,5.273233,40.98860644,0.307736675,8.54E-57
8524,Call,70,116.1011227,0.377308403,2.2441205,86.70002882,0.348377204,45.7124705
8525,Put,150,116.9368919,0.637282251,5.6560841,0.072541044,0.798922667,31.89361557
8526,Call,130,56.89389253,0.630506614,2.7165773,93.8742869,1.537457687,0.120714726
8527,Call,120,125.2220283,0.872520965,3.8362512,96.37330388,1.412912567,23.80451368
8528,Call,100,118.1254378,1.504791311,2.3769064,38.44941983,3.054194462,27.66526666
8529,Put,130,54.55751353,0.299565893,3.8741685,95.97150374,0.375305284,74.5719857
8530,Put,70,62.25931712,1.759650492,2.4695538,80.79625963,3.713227047,26.40462689
8531,Put,50,76.94027735,0.858195511,5.0440748,80.08971117,0.711014969,0.438673232
8532,Put,100,127.309355,0.797801882,5.8811361,38.36242457,0.552161415,0.390737344
8533,Put,50,149.211921,0.545405046,2.6761361,8.34097709,3.362292884,4.54E-10
8534,Put,50,128.1634769,0.424400914,5.5068305,21.46733456,2.444197895,0.000000153
8535,Call,80,117.3398851,0.659225666,3.032361,6.168651359,1.611051491,36.60675561
8536,Call,140,91.77333436,1.683648142,2.2821669,26.40115537,1.897929775,1.68301345
8537,Call,130,74.09033349,1.88815942,2.2100559,50.61582327,0.482994169,0.039694401
8538,Call,110,129.3731718,0.438510661,4.3377599,33.1591643,2.565140018,22.08813027
8539,Call,150,50.99647347,1.078253146,2.262857,95.61916693,3.028756452,1.085130277
8540,Put,120,95.79252996,1.070370855,5.8457007,23.82255887,2.122208122,25.68676231
8541,Put,120,116.6492321,1.464360413,2.035727,7.505071972,2.311451756,11.52063057
8542,Put,60,129.9926848,1.311783869,5.2348674,46.39102199,0.609973576,0.000744521
8543,Put,100,146.7962666,0.571398979,4.3705379,14.39091928,0.592473862,0.000000584
8544,Call,110,83.58312592,1.849541344,3.3451549,62.32175771,3.836330931,17.99777579
8545,Call,90,62.45258099,1.096762484,5.1572198,23.82882169,1.575101781,0.213950238
8546,Call,150,119.9520321,0.815460061,4.6914552,52.83995722,1.551140065,4.795246167
8547,Call,80,143.2193779,0.98210958,2.0030203,36.99102306,3.353121793,62.70774233
8548,Call,80,112.48223,1.318645032,2.1953544,26.82595611,3.69703154,35.15174495
8549,Call,140,121.1779368,0.912418817,3.0373123,33.91636209,2.234993239,6.820119904
8550,Call,150,56.01617257,1.859350591,3.7414256,23.9781486,0.795538872,0.000000417
8551,Call,150,114.570347,0.782647379,4.7478478,37.58969344,3.163368312,5.628364163
8552,Put,70,54.43261423,1.126775172,2.7551804,68.02511517,1.064207708,17.50678858
8553,Call,150,83.40839038,1.072021275,5.5894962,5.331948657,2.421717099,0.004514789
8554,Call,80,103.8363971,0.63492733,2.4106764,46.35769443,1.762820849,25.27252027
8555,Call,110,125.7396101,0.307514971,3.361652,56.67227722,1.891543858,19.42552165
8556,Call,70,106.0156465,0.309026571,2.8150726,2.398128809,0.740863851,35.70369367
8557,Put,110,70.3073877,1.288113263,3.2117896,79.49054221,2.804357357,44.18194506
8558,Put,90,77.12557838,0.403701372,3.5089551,49.56596336,2.696796879,16.75900666
8559,Put,120,137.2285452,0.816937419,4.9238657,11.68605713,2.586803079,3.807318825
8560,Put,110,53.48012834,0.96888426,4.3608957,58.8450131,1.030690403,54.20274381
8561,Call,110,144.7649393,0.3454444,4.0468489,74.78976588,2.42586362,37.29186915
8562,Put,140,82.43985267,0.989723132,2.9166741,92.69721409,1.167575062,58.02795637
8563,Call,130,78.20535432,0.355109128,5.4432372,24.45396342,3.135587256,0.005993755
8564,Put,60,70.10752033,1.217516896,4.3026571,82.28397206,1.703784658,8.180006312
8565,Call,140,84.3678644,1.037064349,2.1088465,13.15621436,3.342885546,0.287566678
8566,Put,50,102.2907566,1.539359403,4.7541262,38.14107922,1.421963689,0.082550063
8567,Put,80,77.17113491,0.266088303,2.4776944,21.237147,1.813549779,4.99652765
8568,Put,110,110.8778184,1.221307389,5.8628734,85.15397102,2.848755217,23.89886252
8569,Call,90,107.8994333,1.106728048,3.1978561,15.2852315,3.345469945,21.97280875
8570,Put,150,116.5633978,1.426987764,5.9165329,35.24934589,0.669948827,31.55482793
8571,Put,100,72.60160652,1.150458296,3.1564193,20.74960874,3.628566754,28.48898543
8572,Call,120,118.5504724,1.102609648,3.5759511,30.10261769,0.531717876,6.263584907
8573,Put,80,64.21536254,0.785879848,5.708244,68.07798687,0.408118152,15.47558124
8574,Call,70,96.5577327,1.053573372,2.1709801,17.71155624,0.881627174,26.05348444
8575,Put,60,51.8560685,1.40795287,3.7762726,25.44568296,1.769328722,10.60326029
8576,Put,100,101.9983491,1.04902369,5.2142605,63.80926036,1.658966947,14.22301474
8577,Call,80,113.4299716,1.696245035,2.5978529,24.523606,0.84367622,32.53797175
8578,Call,150,96.13572346,1.514368317,3.4408298,94.66750554,0.775830408,2.676006699
8579,Put,130,56.00242154,0.704154004,4.2005216,50.99716598,1.945662274,71.84781265
8580,Put,110,95.37373365,0.837909703,3.878849,87.12556153,1.299168203,22.38774694
8581,Put,110,111.9735853,0.755584585,2.5055374,22.3808093,3.853410566,12.16503423
8582,Call,150,121.9731499,0.397476167,3.1208214,86.49720543,1.145832009,3.79820845
8583,Put,50,143.8027745,1.694236141,5.2493301,37.55616508,2.757645636,0.111200808
8584,Put,140,101.573007,0.693478181,2.8882678,94.62885668,0.623450758,39.12747043
8585,Put,140,74.91639565,1.660061367,4.6160701,90.93832314,2.843964879,70.55996831
8586,Put,140,145.1087288,1.974415155,2.4058032,84.03917004,0.773277404,22.5356433
8587,Put,90,136.0941385,0.36443604,2.050067,22.33015196,2.239921451,0.00811559
8588,Put,120,134.5135107,1.251392858,5.0147536,6.527368238,1.131995708,2.517981005
8589,Put,130,129.2619135,0.987714332,2.280608,13.3996417,1.051760471,8.020690562
8590,Call,110,111.626993,1.165115793,2.2555783,11.54997148,3.762890513,12.14175726
8591,Put,110,101.9932259,1.280091781,4.7197201,15.30119898,1.906682386,13.86632316
8592,Call,150,102.0604246,0.328522267,5.5427189,99.28047514,3.076649016,4.223246548
8593,Put,60,64.46618588,0.278972298,3.9208253,14.56730437,3.370546327,1.564647236
8594,Call,100,72.32236583,1.565945705,2.0476145,19.69248446,1.055218427,0.420935121
8595,Put,120,81.81633842,1.466567722,2.5957658,76.59811569,0.709096882,39.38076068
8596,Put,80,133.9438339,0.521636742,5.407204,78.24200171,1.175644802,0.340697356
8597,Call,50,125.3165575,1.884116286,4.3765245,10.14224117,3.61553176,69.3793869
8598,Put,110,61.44281163,1.543907775,3.4461794,87.85064396,2.036147514,51.25289898
8599,Call,150,134.1562131,0.433392517,4.5535403,54.4036463,3.922139089,13.06002426
8600,Call,80,89.26437629,1.776640194,2.7841748,0.868297775,3.107108968,13.18913619
8601,Put,110,54.47728363,1.424352388,5.2222079,88.39385664,2.029365416,54.10365334
8602,Put,140,55.51044404,1.462109066,3.0185703,68.249331,3.377745908,82.45865909
8603,Call,80,114.7019621,0.711386297,3.7662756,32.86263477,3.564018197,36.08920656
8604,Put,100,84.02179447,1.450800978,4.6525233,25.55424141,3.724532936,22.11396864
8605,Call,90,130.750104,0.808148643,3.0510053,73.4234356,2.07083379,45.20055604
8606,Put,150,74.95858288,1.371314597,4.0985931,9.387298859,0.336871578,70.94008045
8607,Put,50,60.59111981,1.994354577,2.4065707,15.09260278,0.454977025,0.225881758
8608,Put,100,87.66951305,0.748031045,4.6024603,82.45022842,2.085051159,21.81015217
8609,Call,140,93.30447339,1.205590853,3.7570631,59.78589723,1.507285987,2.699182849
8610,Call,80,95.82960703,1.570470238,2.2203909,81.47200193,1.59467614,26.28884355
8611,Put,110,125.3621524,0.326527211,4.3276589,56.62960299,3.554260199,6.559789826
8612,Put,50,107.4805749,0.585096609,2.3711171,17.16824372,1.169703286,1.53E-11
8613,Call,130,104.6813193,1.066778256,3.4805739,1.847285431,2.151199032,0.937177341
8614,Call,100,90.04241233,1.824346412,3.3198713,76.03442979,2.737481518,19.19703687
8615,Put,50,104.8576273,1.208765054,2.5314218,25.32583925,3.64070145,0.117099085
8616,Put,120,117.0792009,0.684315331,4.9543538,59.09034858,2.796200331,18.08078187
8617,Put,60,57.91944492,1.332976711,5.2403756,1.297765556,0.702601431,3.249989649
8618,Put,120,56.55625512,1.106019772,5.1945486,31.55433623,3.531284209,60.29724988
8619,Put,50,76.39107916,1.177634089,2.8966443,15.60233046,3.301604809,0.440120005
8620,Put,90,55.04475112,1.974199121,5.095853,89.5032208,0.279815957,31.78709771
8621,Call,70,141.5675219,1.965735959,5.6214593,64.6115588,2.652803882,68.71181934
8622,Call,50,66.43094285,1.728383107,5.8085631,22.57696084,3.867384844,17.64093356
8623,Put,50,122.6578078,0.626655509,5.4183482,66.78357468,2.355978996,0.040987299
8624,Call,120,119.7110704,1.385881148,5.3140046,27.34001187,1.611656721,12.27528814
8625,Put,90,117.193123,1.013345376,2.4526729,0.881449587,3.100196105,0.701620992
8626,Put,100,55.03327843,0.76392668,4.7164737,97.04057195,0.598174358,43.48004423
8627,Call,150,138.794003,0.454814406,5.1500288,21.51270836,1.509677633,3.157424509
8628,Put,120,50.16027112,0.304717319,2.0937619,68.29492883,1.401415824,69.39565686
8629,Put,120,56.52021358,1.954872799,3.1710052,16.89185418,3.76876751,59.94265855
8630,Put,60,76.05523854,0.751277765,5.8358992,69.28576692,1.469645942,3.067719207
8631,Call,70,107.1734479,0.455742442,4.730536,57.68623552,1.326743732,36.61870951
8632,Put,140,92.00771017,1.048974065,5.7054287,29.54707216,1.972579713,45.72188956
8633,Put,140,77.41943767,0.806609569,4.0744083,58.44685373,3.618825775,62.30091825
8634,Call,70,111.4843689,1.223168138,2.9185278,8.294280062,3.158917921,40.30817201
8635,Call,80,79.4768042,1.911566752,2.0333706,9.275335999,1.793054169,7.637392964
8636,Put,60,74.82548096,1.32838617,4.9317765,28.68742898,0.760652782,0.584978316
8637,Call,100,112.3225411,1.668669364,5.0239445,12.21569057,2.496724277,17.38915994
8638,Put,110,103.5802277,0.583121706,5.5019189,19.97530367,0.585920717,7.462298791
8639,Call,70,113.0044024,1.358467944,2.1192119,77.44891028,2.03296556,46.99661273
8640,Put,100,67.66888211,1.858415565,2.1753665,1.525309649,0.787907784,31.05772798
8641,Put,100,132.6792604,0.82103555,2.2201257,29.36655925,2.345458852,1.902498142
8642,Call,50,134.0319168,1.396907901,5.8286759,75.41863397,0.449064973,77.46118805
8643,Put,150,84.01463087,1.568848883,4.0073276,80.00283022,3.951501105,76.89607573
8644,Put,100,125.306231,0.615876748,2.2228669,69.81084004,0.2852585,0.304092376
8645,Put,150,122.4266686,0.338128583,4.0935318,15.23343939,2.660565406,27.95606675
8646,Call,90,82.16746302,1.674474436,3.0262025,7.82904628,3.044933353,5.024400082
8647,Call,60,138.3833708,0.608505838,5.6739974,6.632047642,1.412009476,75.72324584
8648,Call,140,95.34371223,1.564159875,2.2151043,88.76212996,3.459085936,21.39531848
8649,Put,110,131.0609836,1.049273149,5.2986178,39.77637709,2.776345829,9.520307548
8650,Call,50,124.3794631,0.540269043,2.4095014,27.46593325,3.097030454,73.41779477
8651,Call,90,105.1492203,0.724087504,2.3180475,18.61387085,3.115271657,18.78628205
8652,Call,110,81.5412485,0.870019902,3.0303863,83.57801712,2.460956704,8.365621349
8653,Call,100,59.55714128,1.36539981,2.171674,11.47092743,0.58731837,0.0000885
8654,Put,90,67.14072463,0.253691782,2.0818911,74.75929565,2.784008565,24.46856996
8655,Call,100,117.8360959,1.762553269,5.6664607,49.30179775,0.906287952,21.93695423
8656,Put,60,134.8717406,1.432799755,3.0629424,68.42274178,0.361412939,0.001361602
8657,Call,120,66.71775655,1.94002342,4.4397989,98.56063895,0.930141386,2.299733483
8658,Put,70,117.3814834,1.8833286,5.9750814,24.37020311,1.749792064,0.808437908
8659,Call,60,86.32827526,1.958561947,3.9939161,68.0197264,1.6690848,30.2633484
8660,Put,140,102.9093744,0.59611937,4.6542061,78.8725514,2.120300376,41.17275105
8661,Put,100,128.1333075,0.968445723,2.3983353,2.252116749,0.897238099,0.019227179
8662,Call,50,59.4979967,0.508208259,3.1985031,17.51560335,3.609969968,10.89079898
8663,Call,120,109.5138026,1.309582805,4.2226196,84.77685047,3.371473569,28.42475363
8664,Put,120,116.9362568,1.149943903,3.7133759,7.15279817,0.73387974,6.735756294
8665,Put,110,100.0323652,0.34703215,5.1933918,40.48763981,0.380994286,10.39018684
8666,Call,80,148.7517904,0.520124857,4.3908318,93.05532119,0.640296048,67.23637831
8667,Put,140,82.86964991,1.414344119,2.284184,45.53267982,1.752366501,56.54576413
8668,Call,140,142.9390754,1.359381055,2.1783757,46.27179547,2.879822298,28.05790648
8669,Call,80,61.28383715,0.980388859,4.1011004,62.19513597,3.816484509,6.793174375
8670,Call,150,87.50097667,0.692343891,4.5796204,91.27688127,1.524134423,1.560152997
8671,Call,130,117.752863,1.442132817,3.1217852,63.30613414,1.680037957,17.64015098
8672,Put,120,55.33624089,1.215877326,4.3528256,30.74162775,2.902605841,61.57572626
8673,Put,150,55.20925724,0.420331115,3.6946442,97.83517007,1.740782845,93.33715109
8674,Call,100,130.6713495,1.656328707,2.220616,16.66536006,3.387308178,35.7787247
8675,Call,130,134.0972453,1.542766926,4.954414,68.3212894,2.09801323,28.19734984
8676,Put,140,114.592365,1.268453589,3.7410214,24.75556201,2.672139411,30.28068275
8677,Put,50,142.2005406,0.745806734,5.9396115,98.40061537,3.851113724,1.78924234
8678,Put,120,59.33987978,0.822428553,2.3417686,85.82045897,1.900184622,60.15116272
8679,Call,50,58.75394733,0.865896364,3.5323005,34.25453357,1.483726612,10.01482042
8680,Call,120,66.75918266,0.992279322,5.9400097,42.16768373,0.902625215,0.013778573
8681,Put,150,118.7632065,0.569755688,3.8209082,30.50267556,2.951188979,34.17052557
8682,Put,150,137.2937621,0.715405312,2.7164174,93.20273009,3.894005111,40.36540991
8683,Call,140,52.2402395,1.024523635,2.1359425,73.5574981,1.309471707,0.028821408
8684,Put,110,109.6170198,1.602527585,2.5386254,0.908710657,3.161412604,10.25346845
8685,Call,150,147.2957418,0.404286039,2.3218821,56.33015744,3.342414566,18.68569692
8686,Put,100,64.72655169,1.161382284,5.1798515,9.816294785,2.24344122,33.33399906
8687,Put,120,114.9748518,0.689142635,2.6686866,66.22849672,1.031315491,14.40556659
8688,Call,70,55.20956556,0.989382377,2.1064249,98.49940518,1.90381278,7.647653969
8689,Call,90,106.9267265,0.415337332,3.0409807,58.03339585,0.790775205,17.46689854
8690,Put,150,128.6189407,1.842296222,5.782633,57.7924917,2.09770911,35.60104768
8691,Put,50,145.5790593,1.749062962,5.9941469,61.27012615,1.958768688,0.266532344
8692,Put,100,72.12868621,0.84092471,5.0317523,51.69211575,3.921502924,31.28523257
8693,Put,150,97.90240539,0.902804049,4.7713865,30.480592,2.959992458,51.55183014
8694,Call,130,98.48056856,0.537505169,4.1839065,55.07274828,3.307701877,4.502307207
8695,Put,60,120.9799764,1.53959821,3.6540624,74.90448424,3.945049372,7.122803885
8696,Call,150,71.22569736,0.781654791,2.2302922,12.52459174,1.622774409,0.000000324
8697,Call,70,131.0627442,1.163264809,5.4855783,92.12646546,2.629599658,62.22848611
8698,Put,130,104.8334416,0.845340533,3.6003832,74.65597635,2.089492468,33.28885402
8699,Put,60,128.5563511,1.451321301,5.1888111,77.68658586,3.051079036,4.7425881
8700,Put,120,113.9813447,0.318742753,4.680942,97.78579879,1.294788933,14.6903599
8701,Call,70,50.26935685,0.393615293,3.7360536,90.76592308,3.032676356,2.343724187
8702,Call,140,135.9466154,0.713932106,5.7099283,34.44610724,2.379515317,12.79677292
8703,Call,50,91.73856985,1.643673242,2.6946102,3.90009984,3.001318135,39.97732087
8704,Put,150,142.9767908,1.585781643,3.4055378,11.58158411,3.22900447,20.49373404
8705,Put,120,120.4494726,1.28869555,2.9589765,80.29132789,2.360799183,29.42473456
8706,Put,150,66.44405965,1.547525123,2.6717655,25.08830229,2.375135619,80.2084249
8707,Call,100,60.35984959,1.667135788,4.5508591,88.87821578,0.425315829,0.362041438
8708,Put,50,130.0288863,1.394324114,5.3750826,9.745224113,1.213103908,2.55E-09
8709,Put,80,143.2905126,0.959729463,2.3157842,11.24865122,3.927329356,0.090367674
